337	['country', 'rest']	0.019%	отдых с детьми в германии	3
338	['city', 'stars_3']	0.019%	spreewitz-3* берлин	1
339	['acm_hotel_en', 'city', 'contacts_site']	0.019%	best seasons hotel москва официальный сайт	2
340	['city', 'date_month', 'wh_where_direction']	0.019%	куда пойти в сочи в октябре	4
341	['acm_hotel', 'city', 'poi_metro']	0.019%	отели на красной линии метро москва	2
342	['amn_basin', 'city']	0.019%	бассейн великий новгород десятинная	2
343	['city', 'geo_uts']	0.019%	красная поляна шале	2
344	['action_rest', 'city', 'wh_where']	0.019%	где отдохнуть в шарм-эль-шейхе с детьми	2
345	['amn_beach', 'city']	0.019%	лучший пляж на пхукете	2
346	['space_near']	0.019%	5 углов ближайшая аптека	1
347	['acm_hotel', 'poi_metro', 'poi_metro_station']	0.019%	отель на м.профсоюзная, москвп	2
348	['acm_acm', 'city']	0.019%	москва няня с проживанием	3
349	['action_reach', 'city']	0.019%	на чем добраться из домодкдово др москвы ночью	1
350	['acm_hotel', 'city', 'geo_rayon']	0.019%	отель в ростове железнодорожный район	2
351	['acm_hotel', 'poi_centre']	0.019%	отель в центре амстердама	3
352	['acm_hostel', 'city', 'geo_rayon']	0.019%	хостелы в районе рдкб москва	1
353	['geo_oblast', 'price']	0.019%	огни мурманска домики цена	5
354	['amn_restaurant', 'city']	0.019%	ресторан версаль краснодар	1
355	['action_reach', 'poi_station', 'wh_how']	0.018%	с аэроплрта санкт питербурга как добраться до московского вокзала	2
356	['acm_hotel', 'poi_metro_station', 'space_near']	0.018%	отели возле аэропорта жуляны	2
357	['acm_gost', 'city', 'country']	0.018%	гостиница украина адрес в москве	1
358	['acm_hotel', 'price', 'price_cheap']	0.018%	отели петербурга недорого с ценами	8
359	['acm_hostel', 'city', 'contacts_phone']	0.018%	хостел илиан москва телефон	1
360	['city_en', 'reviews']	0.018%	novotel beach sharm el sheikh 5 отзывы	3
361	['action_reach', 'city', 'city_city', 'poi_centre', 'poi_metro_station', 'wh_how']	0.018%	как добраться из аэропорта милана до центра города	2
362	['acm_gost', 'city', 'island']	0.018%	гостиницы на васильевском острове санкт-петербург	4
363	['city', 'date_year', 'photo', 'price', 'reviews']	0.018%	кия сид 2015 комплектации и цены фото отзывы	18
364	['action_do', 'city', 'wh_what']	0.018%	что делать в сочи в дождь	9
365	['city', 'date_year', 'price', 'tickets']	0.018%	цены на жд билеты 2015 до москвы	4
366	['acm_hostel', 'city_ukr']	0.018%	хостел  вул.кульпарківська у львові	2
367	['acm_gost', 'price', 'price_cheap']	0.018%	недорогие гостиницы в астане цены	4
368	['acm_obj', 'city', 'city_city']	0.018%	пансионаты в городе москве посуточно	2
369	['action_visit', 'city']	0.018%	места москвы которые стоит посетить	2
370	['acm_hotel', 'photo']	0.018%	отель адмирал в гданске фото	5
371	['acm_gost', 'city', 'poi_centre', 'price_cheap']	0.017%	гостиницы москвы недорого в центре от 500 рублей	6
372	['city', 'date_year', 'price', 'tickets', 'transport_train']	0.017%	поезд москва-сочи расписание 2015 цена билета	2
373	['acm_gost', 'contacts_phone']	0.017%	аэрополис гостиница телефон	2
374	['acm_gost', 'action2book', 'city', 'price_cheap']	0.017%	снять гостиницу в москве посуточно недорого	7
375	['poi_street_popular']	0.017%	ул. доблести 27	3
376	['city_en', 'stars_5']	0.017%	Dreams Beach Sharm El Sheikh 5*	3
377	['acm_hostel', 'city', 'poi_metro', 'poi_metro_station']	0.017%	общежитие или хостел в москве метро сокол	2
378	['acm_minihotel', 'city', 'reviews']	0.017%	мини отель блюз санкт-петербурга отзывы	4
379	['acm_hotel', 'acm_hotel_en']	0.017%	отель citymax hotel sharjah	1
380	['wh_where']	0.017%	где остоновится в млскве на мутки	1
381	['action_reach', 'city', 'poi_street_popular', 'wh_how']	0.017%	москва улица новый арбат 23 как доехать	1
382	['agregator_booking']	0.017%	booking.com	4
383	['country', 'map']	0.016%	вьетнам карта нтя чанг	2
384	['acm_obj_part', 'city', 'price']	0.016%	хаят екатеринбург цены на номера	3
385	['acm_minihotel', 'poi_avenue']	0.016%	невский 118 мини отель	3
386	['acm_hostel', 'city', 'city_city']	0.016%	хостел в микрорайоне луговая города лобня	2
387	['city', 'price', 'transport_plane']	0.016%	самолет саранск москва расписание цена	3
388	['amn_spa', 'city']	0.016%	лучано спа комплекс казань	4
389	['acm_hotel_en', 'contacts_site']	0.016%	sufurudzhu forest hotel официальный сайт	1
390	['acm_hostel', 'reviews']	0.016%	отзывы про славянку хостел	1
391	['acm_gost', 'city', 'poi_centre', 'space_near']	0.016%	гостиницы казани в центре рядом с кремлем	4
392	['acm_hotel', 'island']	0.016%	алекс отель на васильевском острове	2
393	['acm_hotel', 'city', 'poi_sea', 'stars_5']	0.016%	отели хургады 5 звезд с песчаным заходом в море	13
394	['city_ukr', 'poi_centre']	0.016%	отелі в львові у центры	2
395	['acm_hotel', 'acm_hotel_popular', 'city', 'date_year', 'reviews']	0.016%	отель хилтон хургада лонг бич резорт 4 отзывы 2015	15
396	['acm_gost', 'amn_basin']	0.016%	краснадар гостиницы с бассейном	2
397	['acm_hotels_popular', 'city_en']	0.016%	Holiday Inn Moscow Simonovsky	2
398	['action2book', 'geo_oblast']	0.016%	снять квартиру в кировске мурманской области	5
399	['acm_gost', 'acm_obj_part', 'action2book', 'city']	0.016%	шерегеш гостиница ольга бронирование номеров	2
400	['date_month', 'date_year']	0.016%	спецпредложения от туроператоров на октябрь 2015	2
401	['acm_hostel', 'acm_obj_part', 'city', 'price_cheap']	0.016%	хостел санкт-петербург 2-х местный номер недорого	12
402	['acm_hotel', 'city', 'contacts_site', 'geo_uts']	0.016%	отель осипов красная поляна официальный сайт	4
403	['city', 'date_month', 'tour']	0.016%	туры из самары в ноябре	1
404	['poi_sea']	0.016%	в стране магнолий плещет море	2
405	['city', 'poi_sea']	0.016%	ялта на двоих у моря	2
406	['acm_ghouse', 'city', 'poi_sea']	0.016%	гостевые дома в адлере на берегу моря	10
407	['country', 'wh_what']	0.015%	что привезти из литвы	3
408	['acm_hotel', 'acm_obj_part', 'amn_basin', 'city']	0.015%	отель в мумбаи каждый номер со своим бассейном	6
409	['city', 'contacts_site', 'date_year', 'poi_centre']	0.015%	перинатальный центр симферополь официальный сайт 2015	15
410	['acm_hotel_popular', 'city', 'contacts_site']	0.015%	гранд палас светлогорск официальный сайт	2
411	['acm_hotel', 'city', 'rating']	0.015%	самые лучшие отели москвы список	1
412	['city', 'country', 'price', 'tour']	0.015%	пегас туристик поиск тура в египет хургада цены	4
413	['acm_gost', 'acm_obj_part', 'action2book']	0.015%	снять номер в гостинице с дьакузи	1
414	['acm_hotel', 'poi_sea']	0.015%	отели партенита на берегу моря	2
415	['acm_apart_en', 'reviews']	0.015%	buenos aires apartments отзывы	2
416	['action_visit', 'city', 'date_month', 'wh_where_direction']	0.015%	куда сходить в хельсинки 17 октября	2
417	['acm_gost', 'city', 'feature_hourly']	0.015%	гостиницы таганрога с почасовой оплатой	3
418	['acm_gost', 'island']	0.015%	васильевский остров 21 линия гостиница	2
419	['price_cheap']	0.015%	недорогая гостинца в районепригородного автовокзала	1
420	['acm_gost', 'poi_metro', 'poi_metro_station_spb']	0.015%	гостиница лесная метро янгеля	2
421	['agregator_ostrovok', 'city']	0.015%	егорова 25 санкт петербург островок	4
422	['acm_hotel', 'city', 'peninsula']	0.015%	поселок поповка крым отели	2
